,id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud,mes,engagement,engage_pond,rango_longitud
277,278,2026-07-11 18:12:37,18,tech,15203,13964,443,122,229,544,7,5.69,19.79,Medio
278,279,2026-08-13 10:14:31,10,tech,11374,9643,212,48,93,561,8,3.66,11.91,Largo
279,280,2026-04-12 16:06:51,16,design,24928,17876,1495,48,72,396,4,9.03,12.66,Medio
280,281,2026-05-20 14:39:35,14,design,2687,2203,159,11,8,352,5,8.08,12.12,Corto
281,282,2026-04-21 17:33:36,17,tech,18766,13402,344,199,267,453,4,6.04,24.44,Medio
282,283,2026-03-28 15:12:24,15,tech,9825,6670,211,58,100,532,3,5.53,18.64,Medio
283,284,2026-05-20 13:08:50,13,business,1676,1425,31,8,13,109,5,3.65,11.72,Muy Corto
284,285,2026-07-22 09:03:47,9,design,8070,7462,542,28,21,299,7,7.92,11.02,Corto
285,286,2026-03-15 09:43:24,9,tech,22522,19653,504,111,275,467,3,4.53,16.02,Medio
286,287,2026-04-25 17:01:20,17,tech,3426,3197,116,40,28,600,4,5.76,15.64,Largo
287,288,2026-08-04 17:38:37,17,tech,6493,5873,136,46,90,338,8,4.63,17.71,Corto
288,289,2026-07-26 09:03:37,9,business,1408,1308,33,11,5,139,7,3.75,8.94,Muy Corto
289,290,2026-06-30 16:13:39,16,design,10672,7180,410,51,28,228,6,6.81,11.67,Corto
290,291,2026-06-10 12:33:48,12,tech,5683,4716,167,24,91,501,6,5.98,21.01,Medio
291,292,2026-08-18 18:35:08,18,tech,11058,9605,310,73,112,392,8,5.15,15.6,Medio
292,293,2026-04-08 11:49:42,11,design,1264,922,50,3,4,268,4,6.18,10.2,Corto
293,294,2026-05-11 16:48:13,16,tech,5702,3977,100,22,45,410,5,4.2,13.78,Medio
294,295,2026-03-21 06:51:48,6,business,24333,21301,324,125,98,79,3,2.57,7.55,Muy Corto
295,296,2026-05-18 10:32:37,10,tech,3634,2916,64,17,36,314,5,4.01,14.4,Corto
296,297,2026-03-22 12:16:13,12,tech,2799,1847,64,15,33,367,3,6.06,21.01,Corto
297,298,2026-06-29 11:43:32,11,tech,5289,4220,152,43,42,362,6,5.62,15.64,Corto
298,299,2026-04-06 19:49:17,19,business,3215,2692,71,12,16,103,4,3.68,9.18,Muy Corto
299,300,2026-07-26 10:28:17,10,business,883,587,5,3,5,103,7,2.21,9.71,Muy Corto
300,301,2026-05-05 08:26:18,8,tech,2476,2157,63,31,34,304,5,5.93,21.28,Corto
301,302,2026-02-27 12:02:25,12,tech,4773,4461,176,59,44,387,2,6.25,17.13,Medio
302,303,2026-03-07 15:32:13,15,tech,3537,2886,64,30,39,450,3,4.61,17.19,Medio
303,304,2026-04-25 11:43:09,11,business,2341,2132,37,12,20,148,4,3.24,11.49,Muy Corto
304,305,2026-07-23 15:39:25,15,business,4404,2944,73,9,25,176,7,3.63,10.5,Muy Corto
305,306,2026-07-04 16:49:42,16,tech,756,633,19,4,6,516,7,4.58,13.11,Medio
306,307,2026-02-22 16:54:15,16,tech,3343,2970,107,37,49,400,2,6.5,21.78,Medio
307,308,2026-05-03 18:55:01,18,tech,15685,10811,253,154,144,282,5,5.1,18.69,Corto
308,309,2026-06-13 12:27:37,12,design,3512,2483,169,15,8,321,6,7.73,11.8,Corto
309,310,2026-05-20 11:46:34,11,design,1085,888,51,2,4,312,5,6.42,10.25,Corto
310,311,2026-03-26 08:47:34,8,tech,10084,8902,315,78,160,288,3,6.21,21.42,Corto
311,312,2026-07-01 10:16:56,10,tech,1426,1109,24,14,18,369,7,5.05,20.2,Corto
312,313,2026-02-25 09:54:05,9,tech,2181,1641,49,9,25,312,2,5.06,17.37,Corto
313,314,2026-05-15 16:04:38,16,business,5548,3874,48,17,30,138,5,2.45,9.19,Muy Corto
314,315,2026-07-19 17:27:51,17,business,29915,26347,481,137,258,178,7,3.32,11.74,Muy Corto
315,316,2026-08-04 16:02:10,16,tech,4071,3673,144,26,71,640,8,6.56,22.22,Largo
316,317,2026-04-17 19:21:01,19,design,2618,1789,142,5,8,190,4,8.66,12.63,Muy Corto
317,318,2026-06-28 10:01:31,10,tech,18180,12250,453,119,192,312,6,6.24,20.12,Corto
318,319,2026-07-14 13:08:38,13,tech,20036,15217,400,91,284,393,7,5.09,19.95,Medio
319,320,2026-02-24 11:29:35,11,design,3648,2575,224,17,15,349,2,9.94,16.0,Corto
320,321,2026-07-15 11:36:48,11,tech,10594,8999,292,68,96,493,7,5.07,14.8,Medio
321,322,2026-03-03 06:46:23,6,tech,5142,4496,159,41,58,405,3,5.74,17.5,Medio
322,323,2026-04-30 18:30:17,18,tech,67369,45131,1405,313,676,490,4,5.3,17.87,Medio
323,324,2026-06-15 17:23:03,17,tech,3361,2731,84,33,54,432,6,6.26,23.73,Medio
324,325,2026-03-19 08:08:39,8,design,25256,21769,1637,132,48,351,3,8.35,11.71,Corto
325,326,2026-08-16 23:37:43,23,tech,18400,12491,340,118,146,417,8,4.84,15.85,Medio
326,327,2026-03-05 16:17:28,16,business,4439,3690,86,28,26,123,3,3.79,11.0,Muy Corto
327,328,2026-04-09 11:45:36,11,tech,4704,4353,148,62,45,388,4,5.86,17.37,Medio
328,329,2026-03-21 08:59:10,8,tech,1648,1151,36,16,22,306,3,6.43,23.98,Corto
329,330,2026-03-11 14:39:37,14,tech,1433,949,31,7,10,395,3,5.06,14.65,Medio
330,331,2026-04-02 15:22:36,15,tech,1237,935,33,9,15,369,4,6.1,20.21,Corto
331,332,2026-05-17 08:48:10,8,tech,15016,12143,462,94,157,460,5,5.87,17.24,Medio
332,333,2026-07-13 17:09:07,17,business,2090,1700,26,7,16,142,7,2.88,10.71,Muy Corto
333,334,2026-08-16 10:06:30,10,tech,1872,1680,41,22,21,496,8,5.0,17.68,Medio
334,335,2026-07-25 09:45:42,9,tech,77324,65537,2361,524,1151,496,7,6.16,20.85,Medio
335,336,2026-07-25 07:08:42,7,tech,2072,1870,37,27,33,477,7,5.19,21.87,Medio
336,337,2026-06-10 12:32:19,12,design,3715,3397,182,25,7,292,6,6.3,9.95,Corto
337,338,2026-08-09 11:27:32,11,tech,7477,5304,131,32,57,293,8,4.15,13.48,Corto
338,339,2026-05-23 10:57:14,10,tech,39006,32242,892,297,317,238,5,4.67,14.32,Corto
339,340,2026-04-20 18:39:50,18,tech,3593,3317,114,29,37,393,4,5.43,15.86,Medio
340,341,2026-03-07 19:43:08,19,design,2139,2013,118,8,9,283,3,6.71,11.03,Corto
341,342,2026-03-12 09:56:28,9,business,8163,6380,162,62,30,113,3,3.98,10.19,Muy Corto
342,343,2026-03-11 20:53:20,20,design,1728,1455,84,8,4,331,3,6.6,10.17,Corto
343,344,2026-07-13 17:59:43,17,design,19242,14169,1102,79,41,299,7,8.62,12.32,Corto
344,345,2026-06-07 00:19:21,0,tech,1793,1465,41,21,19,455,6,5.53,18.91,Medio
345,346,2026-03-05 09:38:55,9,tech,18838,17879,459,230,175,466,3,4.83,15.54,Medio
346,347,2026-07-10 15:05:51,15,design,26995,21160,1216,131,84,320,7,6.76,11.4,Corto
347,348,2026-05-31 19:16:08,19,tech,2965,2329,70,26,33,335,5,5.54,18.81,Corto
348,349,2026-05-31 06:19:46,6,design,3770,2699,185,9,15,314,5,7.74,12.63,Corto
349,350,2026-03-09 10:35:30,10,business,11951,9742,183,92,42,174,3,3.25,9.1,Muy Corto
350,351,2026-08-13 23:27:04,23,design,2215,1495,96,8,7,326,8,7.42,12.31,Corto
351,352,2026-02-23 17:14:35,17,business,9349,8024,135,48,39,188,2,2.77,7.96,Muy Corto
352,353,2026-06-10 10:29:10,10,design,1127,928,49,3,2,295,6,5.82,8.3,Corto
353,354,2026-03-29 11:53:44,11,tech,1522,1081,21,11,20,359,3,4.81,20.81,Corto
354,355,2026-06-18 17:52:08,17,tech,3508,2930,116,25,43,281,6,6.28,19.11,Corto
355,356,2026-08-07 11:48:44,11,business,2139,1530,37,13,14,126,8,4.18,13.14,Muy Corto
356,357,2026-07-23 09:27:17,9,design,4094,2715,147,17,9,383,7,6.37,10.57,Medio
357,358,2026-08-05 17:36:23,17,design,9163,6820,543,48,14,291,8,8.87,12.42,Corto
358,359,2026-03-24 14:30:06,14,business,13257,11227,129,90,69,142,3,2.57,9.27,Muy Corto
359,360,2026-06-09 22:18:47,22,design,3907,2897,216,10,5,310,6,7.97,10.22,Corto
360,361,2026-03-11 14:10:44,14,design,9297,6205,345,31,15,296,3,6.3,9.49,Corto
361,362,2026-07-10 17:43:19,17,business,3173,2598,47,17,23,115,7,3.35,11.51,Muy Corto
362,363,2026-04-12 06:50:38,6,tech,1347,1034,32,7,19,548,4,5.61,20.5,Largo
363,364,2026-08-09 17:11:47,17,design,36577,34305,1734,227,86,342,8,5.97,9.71,Corto
364,365,2026-05-12 15:41:33,15,tech,67359,44609,1093,432,800,448,5,5.21,20.67,Medio
365,366,2026-04-20 13:58:05,13,design,347,284,16,1,1,317,4,6.34,9.86,Corto
366,367,2026-04-01 09:46:31,9,tech,545,514,13,4,4,323,4,4.09,11.87,Corto
367,368,2026-05-27 13:47:42,13,tech,720,517,19,2,7,391,5,5.42,16.05,Medio
368,369,2026-05-24 17:01:46,17,tech,2736,1885,44,13,36,399,5,4.93,20.37,Medio
369,370,2026-06-04 08:59:30,8,design,3427,2883,193,15,12,326,6,7.63,12.11,Corto
370,371,2026-07-08 07:06:34,7,business,1464,1257,20,5,11,166,7,2.86,10.18,Muy Corto
371,372,2026-08-13 15:08:57,15,tech,4286,3603,137,21,67,304,8,6.24,21.01,Corto
372,373,2026-08-13 13:32:52,13,business,703,561,11,5,2,144,8,3.21,8.38,Muy Corto
373,374,2026-08-12 12:55:08,12,design,4369,3040,249,10,16,315,8,9.05,13.72,Corto
374,375,2026-06-18 18:06:07,18,design,1706,1423,98,9,4,414,6,7.8,11.67,Medio
375,376,2026-08-19 08:33:36,8,design,4947,3986,301,10,19,275,8,8.28,12.37,Corto
376,377,2026-08-05 10:48:11,10,tech,6005,5554,147,42,67,405,8,4.61,15.32,Medio
377,378,2026-04-03 17:24:21,17,design,798,597,53,2,3,239,4,9.72,14.24,Corto
378,379,2026-07-24 16:44:14,16,design,1131,894,63,5,4,330,7,8.05,12.86,Corto
379,380,2026-04-15 16:29:54,16,tech,17143,16087,497,131,137,357,4,4.76,13.16,Corto
380,381,2026-04-10 17:40:37,17,design,3213,2458,162,7,11,347,4,7.32,11.31,Corto
381,382,2026-06-03 10:35:26,10,design,18872,12812,1038,74,25,181,6,8.87,11.97,Muy Corto
382,383,2026-07-28 08:17:55,8,design,4871,3555,180,11,18,385,7,5.88,10.35,Medio
383,384,2026-06-16 16:56:48,16,business,345,283,6,1,1,137,6,2.83,6.36,Muy Corto
384,385,2026-05-30 13:34:03,13,design,4972,4156,280,12,16,259,5,7.41,10.97,Corto
385,386,2026-05-10 07:26:48,7,tech,328,298,9,3,4,232,5,5.37,17.79,Corto
386,387,2026-05-03 18:58:22,18,design,3287,2797,162,16,10,335,5,6.72,10.94,Corto
387,388,2026-04-22 15:10:22,15,business,1915,1784,50,10,17,130,4,4.32,12.67,Muy Corto
388,389,2026-08-16 21:35:24,21,business,3997,2854,55,16,24,134,8,3.33,10.9,Muy Corto
389,390,2026-05-23 18:08:10,18,tech,92602,60943,1782,494,1139,468,5,5.6,21.12,Medio
390,391,2026-07-29 11:05:41,11,design,5243,3799,251,9,22,296,7,7.42,12.19,Corto
391,392,2026-08-14 17:26:10,17,tech,1452,1120,42,8,17,422,8,5.98,18.75,Medio
392,393,2026-04-21 12:45:16,12,tech,17857,16128,481,117,161,364,4,4.71,13.87,Corto
393,394,2026-03-29 17:29:40,17,design,6662,5905,415,45,17,238,3,8.08,12.38,Corto
394,395,2026-07-19 18:08:22,18,tech,7374,6200,158,64,112,599,7,5.39,21.13,Largo
395,396,2026-08-10 18:20:44,18,tech,2719,2338,50,20,43,373,8,4.83,20.27,Corto
396,397,2026-06-29 09:52:52,9,tech,3472,2803,80,21,43,257,6,5.14,18.12,Corto
397,398,2026-03-27 12:29:37,12,tech,2780,2083,62,29,25,261,3,5.57,18.15,Corto
398,399,2026-06-09 17:20:42,17,tech,6331,4357,138,54,48,473,6,5.51,16.94,Medio
399,400,2026-08-09 17:09:18,17,tech,5193,4713,151,28,46,561,8,4.77,13.39,Largo
400,401,2026-05-06 08:25:08,8,tech,17976,13873,373,92,245,464,5,5.12,19.47,Medio
401,402,2026-05-12 18:02:12,18,design,3780,2787,148,20,9,291,5,6.35,10.76,Corto
402,403,2026-08-13 08:33:01,8,tech,1761,1471,44,20,19,308,8,5.64,18.76,Corto
403,404,2026-03-22 15:10:35,15,design,4331,3412,223,10,12,294,3,7.18,10.52,Corto
404,405,2026-05-11 08:56:38,8,tech,708,508,18,4,4,403,5,5.12,12.99,Medio
405,406,2026-07-20 09:07:34,9,design,973,861,45,2,3,257,7,5.81,8.94,Corto
406,407,2026-04-29 15:00:24,15,tech,6920,6398,195,37,69,284,4,4.7,13.99,Corto
407,408,2026-06-28 10:09:19,10,tech,3685,3029,91,30,45,529,6,5.48,18.85,Medio
408,409,2026-05-14 13:13:10,13,tech,5318,4622,171,64,56,528,5,6.3,18.93,Medio
409,410,2026-03-31 08:38:15,8,tech,10810,9060,298,115,180,422,3,6.55,24.26,Medio
410,411,2026-08-08 18:33:21,18,design,1846,1667,120,3,6,288,8,7.74,10.8,Corto
411,412,2026-04-28 09:56:31,9,design,588,489,26,1,1,266,4,5.73,7.77,Corto
412,413,2026-08-07 07:53:24,7,business,910,708,18,3,3,125,8,3.39,7.63,Muy Corto
413,414,2026-05-20 07:46:47,7,tech,6513,5298,210,40,69,401,5,6.02,17.4,Medio
414,415,2026-07-24 13:38:17,13,tech,855,600,13,4,7,401,7,4.0,14.17,Medio
415,416,2026-04-13 16:52:07,16,design,1977,1423,72,4,4,272,4,5.62,8.43,Corto
416,417,2026-07-21 10:23:27,10,business,18149,11911,251,104,70,99,7,3.57,10.3,Muy Corto
417,418,2026-07-05 17:46:28,17,tech,5355,4460,124,37,44,449,7,4.6,13.99,Medio
418,419,2026-07-18 09:04:43,9,business,17530,14781,406,142,121,124,7,4.53,13.14,Muy Corto
419,420,2026-04-16 17:58:08,17,design,8814,7044,507,32,24,305,4,7.99,11.74,Corto
420,421,2026-04-23 09:02:19,9,design,15243,12236,1079,91,34,385,4,9.84,14.02,Medio
421,422,2026-07-01 10:21:44,10,tech,7096,4917,133,25,54,398,7,4.31,13.52,Medio
422,423,2026-05-22 13:28:59,13,tech,5403,3843,133,27,63,265,5,5.8,19.39,Corto
423,424,2026-03-16 16:50:01,16,business,12717,11077,183,61,69,191,3,2.83,8.84,Muy Corto
424,425,2026-03-21 11:30:54,11,design,7241,5357,364,36,14,243,3,7.73,11.57,Corto
425,426,2026-04-22 08:04:47,8,tech,5033,4111,119,45,78,375,4,5.89,22.45,Medio
426,427,2026-06-28 10:52:34,10,tech,4366,4037,116,44,50,586,6,5.2,17.14,Largo
427,428,2026-03-07 08:18:16,8,tech,769,640,18,5,8,578,3,4.84,15.94,Largo
428,429,2026-05-08 14:20:42,14,tech,3346,2646,58,23,21,327,5,3.85,12.02,Corto
429,430,2026-07-31 15:46:38,15,design,357,300,19,1,0,342,7,6.67,7.67,Corto
430,431,2026-07-27 07:33:14,7,tech,1853,1747,55,19,19,441,7,5.32,16.2,Medio
431,432,2026-08-01 09:34:25,9,design,5388,4075,355,16,14,245,8,9.45,13.03,Corto
432,433,2026-06-27 08:01:25,8,tech,3246,2166,78,19,23,474,6,5.54,15.6,Medio
433,434,2026-04-01 08:20:23,8,tech,10091,7491,154,59,72,468,4,3.8,12.9,Medio
434,435,2026-04-23 16:07:03,16,tech,942,787,28,7,8,386,4,5.46,15.25,Medio
435,436,2026-03-24 13:09:13,13,tech,354,287,8,2,5,323,3,5.23,19.51,Corto
436,437,2026-04-04 10:36:33,10,business,926,717,14,5,3,115,4,3.07,8.09,Muy Corto
437,438,2026-03-05 12:43:19,12,business,6176,5227,118,34,50,144,3,3.86,12.51,Muy Corto
438,439,2026-04-21 08:56:53,8,tech,4997,4551,99,60,42,379,4,4.42,14.83,Medio
439,440,2026-07-07 10:59:44,10,design,2709,1907,159,6,9,306,7,9.12,13.37,Corto
440,441,2026-05-17 18:46:12,18,tech,3743,2708,64,22,30,251,5,4.28,14.48,Corto
441,442,2026-04-17 16:59:59,16,business,2504,1719,44,14,9,155,4,3.9,10.01,Muy Corto
442,443,2026-05-21 08:48:17,8,tech,4784,3584,116,22,52,559,5,5.3,17.3,Largo
443,444,2026-07-01 17:54:25,17,business,8107,7598,81,74,45,104,7,2.63,9.7,Muy Corto
444,445,2026-02-27 01:34:56,1,tech,5718,4298,91,29,39,572,2,3.7,12.08,Largo
445,446,2026-06-06 18:05:51,18,tech,3841,3303,119,33,42,457,6,5.87,17.77,Medio
446,447,2026-08-05 16:34:27,16,tech,588,546,13,7,10,376,8,5.49,22.16,Medio
447,448,2026-06-03 16:36:59,16,tech,5412,3534,88,30,66,349,6,5.21,20.83,Corto
448,449,2026-06-12 08:36:10,8,tech,5319,4387,93,46,57,485,6,4.47,16.71,Medio
449,450,2026-03-26 09:23:22,9,tech,5798,4210,112,55,79,594,3,5.84,22.9,Largo
450,451,2026-07-20 06:48:04,6,tech,353,236,7,1,1,202,7,3.81,8.05,Muy Corto
451,452,2026-05-26 13:24:13,13,tech,9343,6378,215,88,79,420,5,5.99,18.8,Medio
452,453,2026-07-05 16:15:09,16,design,2776,2590,138,19,12,348,7,6.53,11.97,Corto
453,454,2026-06-09 14:58:04,14,tech,19646,13285,266,163,156,376,6,4.4,16.3,Medio
454,455,2026-07-28 13:27:36,13,tech,4189,3594,110,47,49,492,7,5.73,19.2,Medio
455,456,2026-03-30 12:56:20,12,design,3426,2443,126,13,5,342,3,5.89,8.92,Corto
456,457,2026-05-20 04:44:14,4,design,525,455,40,3,1,291,5,9.67,13.19,Corto
457,458,2026-03-30 10:34:10,10,tech,17298,15332,322,83,154,474,3,3.65,12.3,Medio
458,459,2026-07-07 12:58:57,12,design,2128,1391,124,8,7,377,7,9.99,15.24,Medio
459,460,2026-05-05 07:49:49,7,tech,4939,4267,110,39,50,370,5,4.66,15.61,Corto
460,461,2026-07-06 10:44:18,10,design,19063,15176,1319,34,48,181,7,9.23,12.12,Muy Corto
461,462,2026-06-06 18:46:24,18,business,1911,1503,20,10,14,169,6,2.93,11.44,Muy Corto
462,463,2026-08-09 06:55:22,6,business,752,546,12,3,2,126,8,3.11,7.33,Muy Corto
463,464,2026-06-05 15:19:17,15,tech,353,271,9,1,3,216,6,4.8,13.65,Corto
464,465,2026-03-16 10:02:12,10,design,40423,36084,2043,199,81,307,3,6.44,9.66,Corto
465,466,2026-04-30 07:20:08,7,design,794,581,38,2,3,262,4,7.4,12.05,Corto
466,467,2026-06-15 23:08:32,23,business,8259,6289,183,34,36,140,6,4.02,9.65,Muy Corto
467,468,2026-04-11 20:03:43,20,tech,556,451,9,4,7,490,4,4.43,17.96,Medio
468,469,2026-03-22 14:25:21,14,tech,434,345,9,4,6,253,3,5.51,21.16,Corto
469,470,2026-04-16 18:18:06,18,tech,1291,986,24,11,8,563,4,4.36,13.39,Largo
470,471,2026-05-29 09:30:54,9,design,5994,4883,294,10,25,361,5,6.74,10.94,Corto
471,472,2026-07-11 20:26:57,20,business,690,525,6,4,3,140,7,2.48,8.76,Muy Corto
472,473,2026-02-28 08:11:05,8,tech,2584,1787,59,20,31,395,2,6.16,21.66,Medio
473,474,2026-05-16 11:47:53,11,tech,9211,7581,198,107,89,114,5,5.2,17.65,Muy Corto
474,475,2026-03-27 08:26:07,8,business,2856,2071,30,14,8,121,3,2.51,7.24,Muy Corto
475,476,2026-07-08 17:02:14,17,tech,42903,32146,764,345,342,457,7,4.51,15.18,Medio
476,477,2026-06-11 22:18:58,22,business,9162,6086,97,52,55,134,6,3.35,12.24,Muy Corto
477,478,2026-08-09 09:45:44,9,tech,549,451,17,6,4,358,8,5.99,16.19,Corto
478,479,2026-08-17 08:44:58,8,tech,2861,2306,55,19,34,410,8,4.68,17.48,Medio
479,480,2026-07-10 14:55:11,14,design,2188,2016,171,10,10,314,7,9.47,14.43,Corto
480,481,2026-04-06 14:18:07,14,tech,5740,3895,126,35,52,470,4,5.47,17.51,Medio
481,482,2026-03-08 17:06:59,17,business,38624,34984,415,134,265,134,3,2.33,8.78,Muy Corto
482,483,2026-08-05 13:35:18,13,tech,5056,3608,83,49,29,279,8,4.46,14.16,Corto
483,484,2026-04-17 18:54:59,18,tech,2979,2728,63,14,38,325,4,4.22,15.51,Corto
484,485,2026-07-22 12:59:29,12,tech,2142,1935,76,14,25,398,7,5.94,17.16,Medio
485,486,2026-04-06 10:23:14,10,business,4053,3139,64,23,30,167,4,3.73,12.62,Muy Corto
486,487,2026-06-19 10:57:25,10,tech,1746,1204,38,10,11,647,6,4.9,13.79,Largo
487,488,2026-06-24 10:21:55,10,design,37175,33972,2842,145,103,281,6,9.1,12.5,Corto
488,489,2026-05-04 11:35:47,11,design,7471,5395,338,30,25,311,5,7.28,12.2,Corto
489,490,2026-06-18 12:06:54,12,tech,1891,1773,67,21,28,430,6,6.54,21.15,Medio
490,491,2026-06-28 06:51:50,6,tech,6463,5080,140,56,75,223,6,5.33,18.98,Corto
491,492,2026-07-08 07:59:28,7,tech,3612,2626,95,13,26,410,7,5.1,13.52,Medio
492,493,2026-05-15 12:18:59,12,business,5625,3996,68,19,39,130,5,3.15,11.41,Muy Corto
493,494,2026-07-03 16:30:50,16,tech,1411,1030,23,5,19,244,7,4.56,18.93,Corto
494,495,2026-04-18 02:26:54,2,tech,9150,7552,181,68,107,124,4,4.71,17.33,Muy Corto
495,496,2026-06-23 09:25:32,9,design,12381,8815,574,36,27,252,6,7.23,10.6,Corto
496,497,2026-04-17 11:07:51,11,tech,11896,9053,322,113,132,281,4,6.26,20.21,Corto
497,498,2026-03-22 07:51:57,7,tech,10472,8467,317,85,120,413,3,6.17,19.1,Medio
498,499,2026-05-16 18:23:04,18,tech,100431,69277,1558,1007,862,438,5,4.95,18.02,Medio
499,500,2026-05-07 12:40:40,12,tech,8688,7507,195,72,95,491,5,4.82,16.56,Medio
500,501,2026-07-27 13:43:02,13,tech,14480,13592,349,184,251,440,7,5.77,22.76,Medio
501,502,2026-02-22 08:38:31,8,tech,771,584,19,7,10,248,2,6.16,21.75,Corto
502,503,2026-03-01 15:10:01,15,tech,1687,1443,40,16,25,621,3,5.61,21.07,Largo
503,504,2026-03-29 12:43:23,12,tech,6197,5127,196,41,77,316,3,6.12,19.04,Corto
504,505,2026-07-06 10:30:52,10,tech,8906,6418,216,91,77,440,7,5.98,18.64,Medio
505,506,2026-03-21 13:20:03,13,business,8299,7851,217,73,74,160,3,4.64,14.02,Muy Corto
506,507,2026-05-17 11:28:14,11,tech,1562,1196,46,8,18,667,5,6.02,18.56,Largo
507,508,2026-05-14 15:31:47,15,design,781,513,42,1,3,214,5,8.97,13.65,Corto
508,509,2026-07-10 18:22:26,18,tech,2501,1911,75,25,37,320,7,7.17,24.65,Corto
509,510,2026-06-06 17:12:39,17,tech,1995,1494,52,20,20,446,6,6.16,19.54,Medio
510,511,2026-03-26 00:12:40,0,design,4984,4276,330,31,9,224,3,8.65,12.3,Corto
511,512,2026-05-20 19:04:16,19,tech,343,310,6,2,4,168,5,3.87,14.84,Muy Corto
512,513,2026-06-28 09:41:50,9,tech,21340,17044,407,141,236,548,6,4.6,16.77,Largo
513,514,2026-08-13 17:30:46,17,tech,727,598,19,8,10,420,8,6.19,21.91,Medio
514,515,2026-05-03 16:52:13,16,design,4565,3646,256,7,11,410,5,7.52,10.2,Medio
515,516,2026-08-12 14:05:03,14,tech,34757,23702,907,153,285,407,8,5.67,16.03,Medio
516,517,2026-02-27 10:06:52,10,tech,1679,1527,46,17,13,514,2,4.98,14.28,Medio
517,518,2026-03-07 08:56:44,8,tech,2377,1593,36,18,16,481,3,4.39,14.81,Medio
518,519,2026-07-25 13:17:51,13,tech,8958,7695,175,42,134,375,7,4.56,18.39,Medio
519,520,2026-03-02 13:30:20,13,tech,7162,6620,233,54,57,381,3,5.2,13.67,Medio
520,521,2026-02-25 11:12:21,11,design,2261,1623,98,11,8,303,2,7.21,12.69,Corto
521,522,2026-06-28 18:22:35,18,tech,926,608,12,5,10,354,6,4.44,18.42,Corto
522,523,2026-05-27 14:29:40,14,tech,4659,4132,138,34,47,442,5,5.3,15.73,Medio
523,524,2026-06-16 10:34:48,10,tech,28753,19891,553,217,181,325,6,4.78,14.42,Corto
524,525,2026-03-31 10:52:25,10,design,5287,3901,331,19,21,360,3,9.51,14.74,Corto
525,526,2026-06-19 17:51:23,17,tech,1110,979,25,11,14,425,6,5.11,18.49,Medio
526,527,2026-06-18 17:37:40,17,business,15786,11857,289,46,80,113,6,3.5,9.39,Muy Corto
527,528,2026-06-15 18:27:17,18,design,3411,3235,189,22,11,270,6,6.86,11.28,Corto
528,529,2026-03-11 13:14:34,13,business,5160,4414,56,19,30,121,3,2.38,8.43,Muy Corto
529,530,2026-07-15 16:05:17,16,tech,6164,4057,147,57,60,283,7,6.51,21.07,Corto
530,531,2026-07-15 09:48:08,9,tech,30068,20082,592,220,247,304,7,5.27,17.17,Corto
531,532,2026-04-15 16:02:39,16,tech,2297,1775,69,19,24,450,4,6.31,18.99,Medio
532,533,2026-02-25 16:19:39,16,design,3120,2131,125,16,11,274,2,7.13,13.0,Corto
533,534,2026-05-21 11:56:07,11,business,11205,7989,135,24,52,116,5,2.64,8.1,Muy Corto
534,535,2026-06-16 10:07:54,10,tech,5241,3908,83,42,48,431,6,4.43,16.25,Medio
535,536,2026-05-12 14:05:04,14,tech,6674,4436,176,60,65,270,5,6.79,21.1,Corto
536,537,2026-07-18 08:07:45,8,business,101972,93010,948,482,564,147,7,2.14,7.94,Muy Corto
537,538,2026-04-14 10:03:15,10,design,33982,22932,1362,152,93,317,4,7.01,11.83,Corto
538,539,2026-05-10 15:22:56,15,tech,11857,8254,255,85,83,415,5,5.12,15.25,Medio
539,540,2026-04-09 08:22:59,8,tech,12069,9754,226,118,124,350,4,4.8,17.33,Corto
540,541,2026-05-21 00:27:07,0,business,2085,1483,19,11,13,93,5,2.9,11.26,Muy Corto
541,542,2026-08-04 18:33:45,18,tech,4914,4667,104,62,42,263,8,4.46,14.74,Corto
542,543,2026-07-08 15:18:24,15,tech,28640,21806,460,156,271,463,7,4.07,14.91,Medio
543,544,2026-08-01 15:29:07,15,design,5173,4289,362,14,16,274,8,9.14,12.73,Corto
544,545,2026-07-08 18:40:43,18,design,2337,1997,125,14,8,348,7,7.36,12.27,Corto
545,546,2026-02-23 17:41:08,17,tech,2254,1942,63,19,21,538,2,5.3,15.81,Medio
546,547,2026-08-14 21:32:36,21,business,6081,3957,82,11,32,153,8,3.16,9.65,Muy Corto
547,548,2026-03-31 09:39:43,9,business,2880,2154,57,21,18,128,3,4.46,13.23,Muy Corto
548,549,2026-06-02 09:59:38,9,business,7059,4950,75,41,40,128,6,3.15,11.29,Muy Corto
549,550,2026-03-02 23:52:39,23,design,4433,3690,302,19,17,308,3,9.16,13.93,Corto
550,551,2026-03-11 12:50:46,12,tech,7515,5664,125,79,99,308,3,5.35,21.77,Corto
551,552,2026-03-15 10:19:05,10,design,614,548,28,3,2,325,3,6.02,10.22,Corto
552,553,2026-06-13 10:46:03,10,design,536,430,29,2,1,306,6,7.44,10.47,Corto
553,554,2026-03-01 11:10:23,11,design,4193,3052,241,10,7,268,3,8.45,11.04,Corto
554,555,2026-03-26 17:31:22,17,design,3372,2946,167,17,12,248,3,6.65,11.24,Corto
555,556,2026-07-14 11:18:08,11,business,33320,25821,635,204,257,176,7,4.24,13.58,Muy Corto
