id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud
419,2026-07-18 09:04:43,9,business,17530,14781,406,142,121,124
420,2026-04-16 17:58:08,17,design,8814,7044,507,32,24,305
421,2026-04-23 09:02:19,9,design,15243,12236,1079,91,34,385
422,2026-07-01 10:21:44,10,tech,7096,4917,133,25,54,398
423,2026-05-22 13:28:59,13,tech,5403,3843,133,27,63,265
424,2026-03-16 16:50:01,16,business,12717,11077,183,61,69,191
425,2026-03-21 11:30:54,11,design,7241,5357,364,36,14,243
426,2026-04-22 08:04:47,8,tech,5033,4111,119,45,78,375
427,2026-06-28 10:52:34,10,tech,4366,4037,116,44,50,586
428,2026-03-07 08:18:16,8,tech,769,640,18,5,8,578
429,2026-05-08 14:20:42,14,tech,3346,2646,58,23,21,327
430,2026-07-31 15:46:38,15,design,357,300,19,1,0,342
431,2026-07-27 07:33:14,7,tech,1853,1747,55,19,19,441
432,2026-08-01 09:34:25,9,design,5388,4075,355,16,14,245
433,2026-06-27 08:01:25,8,tech,3246,2166,78,19,23,474
434,2026-04-01 08:20:23,8,tech,10091,7491,154,59,72,468
435,2026-04-23 16:07:03,16,tech,942,787,28,7,8,386
436,2026-03-24 13:09:13,13,tech,354,287,8,2,5,323
437,2026-04-04 10:36:33,10,business,926,717,14,5,3,115
438,2026-03-05 12:43:19,12,business,6176,5227,118,34,50,144
439,2026-04-21 08:56:53,8,tech,4997,4551,99,60,42,379
440,2026-07-07 10:59:44,10,design,2709,1907,159,6,9,306
441,2026-05-17 18:46:12,18,tech,3743,2708,64,22,30,251
442,2026-04-17 16:59:59,16,business,2504,1719,44,14,9,155
443,2026-05-21 08:48:17,8,tech,4784,3584,116,22,52,559
444,2026-07-01 17:54:25,17,business,8107,7598,81,74,45,104
445,2026-02-27 01:34:56,1,tech,5718,4298,91,29,39,572
446,2026-06-06 18:05:51,18,tech,3841,3303,119,33,42,457
447,2026-08-05 16:34:27,16,tech,588,546,13,7,10,376
448,2026-06-03 16:36:59,16,tech,5412,3534,88,30,66,349
449,2026-06-12 08:36:10,8,tech,5319,4387,93,46,57,485
450,2026-03-26 09:23:22,9,tech,5798,4210,112,55,79,594
451,2026-07-20 06:48:04,6,tech,353,236,7,1,1,202
452,2026-05-26 13:24:13,13,tech,9343,6378,215,88,79,420
453,2026-07-05 16:15:09,16,design,2776,2590,138,19,12,348
454,2026-06-09 14:58:04,14,tech,19646,13285,266,163,156,376
455,2026-07-28 13:27:36,13,tech,4189,3594,110,47,49,492
456,2026-03-30 12:56:20,12,design,3426,2443,126,13,5,342
457,2026-05-20 04:44:14,4,design,525,455,40,3,1,291
458,2026-03-30 10:34:10,10,tech,17298,15332,322,83,154,474
459,2026-07-07 12:58:57,12,design,2128,1391,124,8,7,377
460,2026-05-05 07:49:49,7,tech,4939,4267,110,39,50,370
461,2026-07-06 10:44:18,10,design,19063,15176,1319,34,48,181
462,2026-06-06 18:46:24,18,business,1911,1503,20,10,14,169
463,2026-08-09 06:55:22,6,business,752,546,12,3,2,126
464,2026-06-05 15:19:17,15,tech,353,271,9,1,3,216
465,2026-03-16 10:02:12,10,design,40423,36084,2043,199,81,307
466,2026-04-30 07:20:08,7,design,794,581,38,2,3,262
467,2026-06-15 23:08:32,23,business,8259,6289,183,34,36,140
468,2026-04-11 20:03:43,20,tech,556,451,9,4,7,490
469,2026-03-22 14:25:21,14,tech,434,345,9,4,6,253
470,2026-04-16 18:18:06,18,tech,1291,986,24,11,8,563
471,2026-05-29 09:30:54,9,design,5994,4883,294,10,25,361
472,2026-07-11 20:26:57,20,business,690,525,6,4,3,140
473,2026-02-28 08:11:05,8,tech,2584,1787,59,20,31,395
474,2026-05-16 11:47:53,11,tech,9211,7581,198,107,89,114
475,2026-03-27 08:26:07,8,business,2856,2071,30,14,8,121
476,2026-07-08 17:02:14,17,tech,42903,32146,764,345,342,457
477,2026-06-11 22:18:58,22,business,9162,6086,97,52,55,134
478,2026-08-09 09:45:44,9,tech,549,451,17,6,4,358
479,2026-08-17 08:44:58,8,tech,2861,2306,55,19,34,410
480,2026-07-10 14:55:11,14,design,2188,2016,171,10,10,314
481,2026-04-06 14:18:07,14,tech,5740,3895,126,35,52,470
482,2026-03-08 17:06:59,17,business,38624,34984,415,134,265,134
483,2026-08-05 13:35:18,13,tech,5056,3608,83,49,29,279
484,2026-04-17 18:54:59,18,tech,2979,2728,63,14,38,325
485,2026-07-22 12:59:29,12,tech,2142,1935,76,14,25,398
486,2026-04-06 10:23:14,10,business,4053,3139,64,23,30,167
487,2026-06-19 10:57:25,10,tech,1746,1204,38,10,11,647
488,2026-06-24 10:21:55,10,design,37175,33972,2842,145,103,281
489,2026-05-04 11:35:47,11,design,7471,5395,338,30,25,311
490,2026-06-18 12:06:54,12,tech,1891,1773,67,21,28,430
491,2026-06-28 06:51:50,6,tech,6463,5080,140,56,75,223
492,2026-07-08 07:59:28,7,tech,3612,2626,95,13,26,410
493,2026-05-15 12:18:59,12,business,5625,3996,68,19,39,130
494,2026-07-03 16:30:50,16,tech,1411,1030,23,5,19,244
495,2026-04-18 02:26:54,2,tech,9150,7552,181,68,107,124
496,2026-06-23 09:25:32,9,design,12381,8815,574,36,27,252
497,2026-04-17 11:07:51,11,tech,11896,9053,322,113,132,281
498,2026-03-22 07:51:57,7,tech,10472,8467,317,85,120,413
499,2026-05-16 18:23:04,18,tech,100431,69277,1558,1007,862,438
500,2026-05-07 12:40:40,12,tech,8688,7507,195,72,95,491
501,2026-07-27 13:43:02,13,tech,14480,13592,349,184,251,440
502,2026-02-22 08:38:31,8,tech,771,584,19,7,10,248
503,2026-03-01 15:10:01,15,tech,1687,1443,40,16,25,621
504,2026-03-29 12:43:23,12,tech,6197,5127,196,41,77,316
505,2026-07-06 10:30:52,10,tech,8906,6418,216,91,77,440
506,2026-03-21 13:20:03,13,business,8299,7851,217,73,74,160
507,2026-05-17 11:28:14,11,tech,1562,1196,46,8,18,667
508,2026-05-14 15:31:47,15,design,781,513,42,1,3,214
509,2026-07-10 18:22:26,18,tech,2501,1911,75,25,37,320
510,2026-06-06 17:12:39,17,tech,1995,1494,52,20,20,446
511,2026-03-26 00:12:40,0,design,4984,4276,330,31,9,224
512,2026-05-20 19:04:16,19,tech,343,310,6,2,4,168
513,2026-06-28 09:41:50,9,tech,21340,17044,407,141,236,548
514,2026-08-13 17:30:46,17,tech,727,598,19,8,10,420
515,2026-05-03 16:52:13,16,design,4565,3646,256,7,11,410
516,2026-08-12 14:05:03,14,tech,34757,23702,907,153,285,407
517,2026-02-27 10:06:52,10,tech,1679,1527,46,17,13,514
518,2026-03-07 08:56:44,8,tech,2377,1593,36,18,16,481
519,2026-07-25 13:17:51,13,tech,8958,7695,175,42,134,375
520,2026-03-02 13:30:20,13,tech,7162,6620,233,54,57,381
521,2026-02-25 11:12:21,11,design,2261,1623,98,11,8,303
522,2026-06-28 18:22:35,18,tech,926,608,12,5,10,354
523,2026-05-27 14:29:40,14,tech,4659,4132,138,34,47,442
524,2026-06-16 10:34:48,10,tech,28753,19891,553,217,181,325
525,2026-03-31 10:52:25,10,design,5287,3901,331,19,21,360
526,2026-06-19 17:51:23,17,tech,1110,979,25,11,14,425
527,2026-06-18 17:37:40,17,business,15786,11857,289,46,80,113
528,2026-06-15 18:27:17,18,design,3411,3235,189,22,11,270
529,2026-03-11 13:14:34,13,business,5160,4414,56,19,30,121
530,2026-07-15 16:05:17,16,tech,6164,4057,147,57,60,283
531,2026-07-15 09:48:08,9,tech,30068,20082,592,220,247,304
532,2026-04-15 16:02:39,16,tech,2297,1775,69,19,24,450
533,2026-02-25 16:19:39,16,design,3120,2131,125,16,11,274
534,2026-05-21 11:56:07,11,business,11205,7989,135,24,52,116
535,2026-06-16 10:07:54,10,tech,5241,3908,83,42,48,431
536,2026-05-12 14:05:04,14,tech,6674,4436,176,60,65,270
537,2026-07-18 08:07:45,8,business,101972,93010,948,482,564,147
538,2026-04-14 10:03:15,10,design,33982,22932,1362,152,93,317
539,2026-05-10 15:22:56,15,tech,11857,8254,255,85,83,415
540,2026-04-09 08:22:59,8,tech,12069,9754,226,118,124,350
541,2026-05-21 00:27:07,0,business,2085,1483,19,11,13,93
542,2026-08-04 18:33:45,18,tech,4914,4667,104,62,42,263
543,2026-07-08 15:18:24,15,tech,28640,21806,460,156,271,463
544,2026-08-01 15:29:07,15,design,5173,4289,362,14,16,274
545,2026-07-08 18:40:43,18,design,2337,1997,125,14,8,348
546,2026-02-23 17:41:08,17,tech,2254,1942,63,19,21,538
547,2026-08-14 21:32:36,21,business,6081,3957,82,11,32,153
548,2026-03-31 09:39:43,9,business,2880,2154,57,21,18,128
549,2026-06-02 09:59:38,9,business,7059,4950,75,41,40,128
550,2026-03-02 23:52:39,23,design,4433,3690,302,19,17,308
551,2026-03-11 12:50:46,12,tech,7515,5664,125,79,99,308
552,2026-03-15 10:19:05,10,design,614,548,28,3,2,325
553,2026-06-13 10:46:03,10,design,536,430,29,2,1,306
554,2026-03-01 11:10:23,11,design,4193,3052,241,10,7,268
555,2026-03-26 17:31:22,17,design,3372,2946,167,17,12,248
556,2026-07-14 11:18:08,11,business,33320,25821,635,204,257,176
557,2026-05-07 10:38:29,10,design,8808,7431,394,21,34,313
558,2026-02-23 08:41:46,8,business,1628,1215,25,5,10,144
559,2026-05-03 19:56:50,19,design,3673,2637,139,18,6,340
560,2026-05-15 21:31:17,21,design,3843,2507,210,19,6,295
561,2026-04-16 10:26:04,10,design,7648,7187,609,55,25,266
562,2026-06-15 15:57:49,15,design,809,561,38,1,3,320
563,2026-06-05 20:40:12,20,design,3921,3034,242,12,18,292
564,2026-08-18 18:00:47,18,design,948,651,55,1,1,304
565,2026-07-15 11:11:16,11,business,2439,2168,63,10,21,146
566,2026-05-27 09:50:37,9,design,23685,20936,1863,54,88,301
567,2026-06-11 11:59:02,11,tech,5408,3548,131,24,61,373
568,2026-04-08 16:27:11,16,business,1947,1288,21,10,7,150
569,2026-06-15 12:45:24,12,design,3199,2944,226,14,7,358
570,2026-02-22 01:27:24,1,business,605,466,5,4,2,147
571,2026-04-12 13:24:49,13,design,894,635,55,1,1,243
572,2026-07-20 10:20:01,10,business,7859,6356,91,29,52,161
573,2026-04-27 09:14:24,9,tech,39793,29942,1023,253,294,342
574,2026-04-13 15:47:22,15,tech,1346,930,22,12,11,364
575,2026-03-15 17:44:53,17,tech,2057,1544,56,12,16,368
576,2026-07-27 19:44:21,19,tech,2711,2082,69,16,28,471
577,2026-05-05 16:39:32,16,tech,6198,5514,216,81,56,272
578,2026-04-25 11:54:55,11,tech,3210,2157,63,31,31,324
579,2026-07-21 10:48:53,10,design,6511,6069,451,29,22,284
580,2026-04-24 10:23:43,10,business,348,285,6,2,1,123
581,2026-05-04 23:13:38,23,business,2564,1715,25,11,15,138
582,2026-08-04 22:07:49,22,business,3173,2796,75,17,13,133
583,2026-06-17 09:10:05,9,tech,17157,14124,538,202,250,302
584,2026-07-24 13:20:49,13,design,6592,5564,359,19,28,303
585,2026-07-06 09:41:28,9,tech,6448,4467,127,27,66,389
586,2026-05-21 11:39:21,11,design,2396,1690,111,9,9,287
587,2026-07-28 17:31:20,17,business,1973,1737,45,5,11,168
588,2026-04-09 07:12:58,7,tech,1222,1123,34,9,11,414
589,2026-07-15 15:44:14,15,tech,3704,2439,86,31,22,484
590,2026-03-15 17:24:36,17,design,4241,3919,245,24,20,292
591,2026-07-23 07:07:51,7,tech,2441,1697,57,17,28,530
592,2026-04-20 00:09:26,0,design,3432,2714,175,5,9,366
593,2026-07-02 16:44:36,16,tech,8740,6354,171,64,119,386
594,2026-06-12 16:54:54,16,tech,3136,2149,75,27,42,307
595,2026-04-24 10:34:05,10,business,3863,3555,58,14,20,196
596,2026-07-05 06:40:22,6,tech,1382,1002,23,10,14,235
597,2026-02-27 11:01:40,11,design,3628,3154,185,7,6,280
598,2026-02-28 07:55:55,7,tech,721,579,19,3,8,525
599,2026-04-03 12:23:34,12,tech,884,702,20,9,11,497
600,2026-04-30 09:07:49,9,business,5758,4706,84,29,22,167
601,2026-03-26 16:27:04,16,tech,1420,1277,33,18,12,279
602,2026-05-23 17:56:05,17,tech,1914,1441,33,16,24,429
603,2026-05-30 17:39:19,17,tech,4670,4153,135,34,58,545
604,2026-05-31 10:53:37,10,tech,5884,3850,100,36,68,422
605,2026-06-03 11:15:01,11,design,487,452,23,3,1,271
606,2026-05-29 08:26:10,8,tech,9362,7192,193,54,120,285
607,2026-07-24 09:33:07,9,design,8022,6168,410,24,17,284
608,2026-08-17 10:02:25,10,tech,872,799,28,10,10,478
609,2026-05-26 17:06:46,17,design,5548,4133,340,19,14,329
610,2026-05-10 18:30:57,18,tech,3688,2464,66,17,25,403
611,2026-03-05 17:08:15,17,design,12287,11626,634,91,28,279
612,2026-05-31 22:21:00,22,business,2541,2255,33,12,18,123
613,2026-02-22 12:47:13,12,tech,4954,4659,166,58,60,291
614,2026-07-22 03:02:51,3,business,785,726,13,6,6,118
615,2026-07-12 18:07:10,18,design,911,630,44,1,1,458
616,2026-05-29 17:43:35,17,design,6410,5906,316,27,26,288
617,2026-04-03 09:06:05,9,design,1794,1602,97,9,8,326
618,2026-03-25 07:02:03,7,tech,1658,1527,44,17,26,341
619,2026-04-12 10:04:50,10,business,12942,10951,179,108,46,156
620,2026-04-25 03:37:26,3,design,9066,7246,447,24,41,311
621,2026-06-29 20:35:18,20,tech,3149,2919,106,18,52,396
622,2026-04-28 10:19:56,10,tech,941,678,26,8,10,251
623,2026-06-18 09:25:40,9,design,6451,4514,300,22,26,292
624,2026-03-19 12:57:48,12,design,1397,1051,59,7,2,274
625,2026-03-28 16:27:18,16,business,4631,3636,61,26,30,107
626,2026-06-16 09:32:36,9,tech,28577,26633,648,353,437,348
627,2026-07-22 06:03:12,6,tech,2243,1799,70,15,19,396
628,2026-08-03 10:35:40,10,business,2492,2289,37,7,20,177
629,2026-02-26 08:07:25,8,tech,7999,7077,247,39,69,437
630,2026-04-10 12:02:03,12,tech,1478,981,28,5,13,449
631,2026-04-04 15:57:46,15,design,9374,6409,390,46,22,244
632,2026-02-23 13:57:04,13,business,20327,15018,426,93,89,194
633,2026-05-29 10:15:56,10,design,10467,8813,523,53,47,297
634,2026-07-01 11:13:45,11,tech,1480,1351,48,19,16,564
635,2026-07-08 09:37:06,9,tech,3680,2776,110,22,33,487
636,2026-07-08 07:18:59,7,design,14078,13046,804,66,51,263
637,2026-04-21 10:58:58,10,tech,20525,18462,723,130,148,426
638,2026-05-18 06:12:24,6,business,24746,21109,294,160,191,181
639,2026-07-17 19:52:19,19,business,9656,9057,117,63,58,168
640,2026-07-24 15:18:39,15,tech,757,613,13,5,10,433
641,2026-06-10 17:42:05,17,business,409,366,4,2,3,168
642,2026-08-07 20:26:01,20,business,417,313,6,3,1,125
643,2026-06-14 10:37:47,10,business,4734,3307,45,27,27,112
644,2026-07-04 09:51:45,9,tech,3721,3164,75,20,60,597
645,2026-07-28 08:52:17,8,tech,6922,5635,206,41,109,468
646,2026-05-02 17:41:41,17,design,30585,20332,1234,50,54,307
647,2026-06-28 17:21:10,17,design,7987,6147,419,45,32,332
648,2026-07-23 16:57:52,16,design,7655,6185,493,15,31,260
649,2026-06-18 15:41:53,15,tech,1892,1306,32,8,19,367
650,2026-03-03 08:36:54,8,tech,15273,11737,321,147,195,190
651,2026-06-27 05:54:43,5,design,6461,5987,470,34,20,272
652,2026-06-24 15:36:55,15,tech,608,539,17,2,9,421
653,2026-07-23 09:13:00,9,tech,14068,11841,435,148,211,531
654,2026-06-15 19:10:59,19,design,5334,3835,231,17,22,306
655,2026-05-12 18:16:58,18,tech,3174,2734,55,19,29,388
656,2026-03-18 18:05:33,18,tech,18488,15804,489,136,132,543
657,2026-05-02 08:17:02,8,tech,1384,1291,48,12,13,366
658,2026-04-30 17:57:44,17,tech,1523,1209,45,12,12,460
659,2026-02-23 10:01:30,10,tech,3756,2483,80,23,49,472
660,2026-04-30 17:46:02,17,tech,983,762,15,4,7,191
661,2026-07-30 10:29:13,10,business,1831,1411,23,5,6,109
662,2026-06-19 14:09:57,14,design,6046,4717,344,33,27,213
663,2026-02-24 11:48:20,11,design,3128,2211,156,13,8,262
664,2026-05-17 17:52:34,17,tech,25593,20582,530,228,286,406
665,2026-06-07 09:13:39,9,business,969,766,7,3,7,70
666,2026-08-16 08:50:03,8,tech,3249,2117,60,29,32,464
667,2026-06-21 10:21:16,10,tech,10700,9266,188,71,175,318
668,2026-04-07 04:39:39,4,design,788,655,48,1,1,321
669,2026-03-14 17:28:50,17,design,11780,8016,519,35,47,273
670,2026-05-24 18:00:41,18,tech,9489,8188,280,53,87,337
671,2026-05-19 11:42:15,11,tech,4074,2991,107,34,51,613
672,2026-03-24 13:16:40,13,tech,537,455,17,4,6,450
673,2026-05-23 10:35:06,10,tech,1716,1321,42,8,17,472
674,2026-04-01 22:00:36,22,tech,6866,5035,108,26,56,242
675,2026-04-11 15:28:40,15,tech,1968,1772,55,19,29,129
676,2026-03-14 13:14:16,13,tech,3083,2042,52,20,37,329
677,2026-07-26 11:53:20,11,business,1639,1257,30,9,11,159
678,2026-07-24 09:13:43,9,tech,8527,7393,202,46,84,415
679,2026-07-11 11:08:24,11,business,1536,1122,21,9,5,157
680,2026-04-11 22:53:55,22,tech,3110,2861,75,17,53,230
681,2026-04-21 11:07:27,11,tech,908,807,25,4,8,381
682,2026-06-17 11:51:56,11,design,874,768,41,3,3,277
683,2026-08-09 18:33:47,18,tech,10052,7452,188,65,122,316
684,2026-05-28 09:00:22,9,design,8998,5999,538,12,16,178
685,2026-06-21 19:38:31,19,tech,6451,5514,138,57,70,344
686,2026-02-26 18:26:03,18,design,870,600,53,4,1,284
687,2026-07-17 09:37:23,9,tech,18057,12414,276,153,132,338
688,2026-05-17 15:34:17,15,tech,1663,1327,45,15,20,344
689,2026-08-12 10:14:12,10,design,6810,5537,348,39,16,161
690,2026-03-13 13:04:25,13,tech,12793,10743,365,150,145,530
691,2026-04-26 17:10:38,17,tech,3775,3314,85,47,58,407
692,2026-05-29 17:34:45,17,design,1599,1316,74,7,7,262
693,2026-03-30 11:09:15,11,tech,13726,9710,282,136,110,483
694,2026-06-29 18:40:11,18,business,1833,1221,26,9,8,135
695,2026-05-02 09:40:17,9,tech,2959,2580,88,13,32,450
696,2026-05-27 20:10:13,20,tech,3001,1998,67,22,27,339
697,2026-02-27 19:17:14,19,tech,1643,1500,50,7,19,350
698,2026-06-07 10:06:27,10,tech,11550,9521,355,135,114,490
699,2026-02-27 16:05:36,16,business,5825,4140,64,26,30,165
700,2026-08-02 10:42:41,10,design,2273,1874,94,5,7,278
701,2026-08-05 22:31:47,22,tech,435,316,12,3,3,305
702,2026-04-18 10:48:36,10,business,3895,3019,86,23,16,132
703,2026-03-26 16:40:49,16,business,10355,9440,125,69,76,163
704,2026-03-24 06:13:33,6,business,1661,1555,28,11,9,93
705,2026-07-25 11:20:51,11,business,1720,1243,15,10,5,175
706,2026-07-12 14:51:13,14,tech,4059,3389,76,46,30,369
707,2026-05-06 17:13:38,17,design,2301,1685,84,8,3,270
708,2026-04-08 12:25:27,12,design,2505,2216,116,6,10,299
709,2026-04-02 15:35:22,15,tech,1232,1068,38,5,8,272
710,2026-06-10 09:24:00,9,tech,2049,1821,41,15,14,223
711,2026-04-12 18:12:53,18,tech,1024,960,20,8,12,292
712,2026-04-27 20:15:33,20,tech,1293,885,27,11,12,465
713,2026-02-22 16:08:15,16,tech,9174,6209,150,66,117,544
714,2026-07-07 11:46:50,11,design,411,369,24,1,1,318
715,2026-07-13 04:15:04,4,business,2248,1991,35,13,9,107
716,2026-02-21 08:43:03,8,tech,1932,1688,53,12,24,349
717,2026-06-07 11:12:10,11,tech,4786,3187,84,22,53,338
718,2026-04-06 11:52:08,11,tech,3091,2115,62,23,25,383
719,2026-03-04 09:43:23,9,tech,6179,4532,180,36,77,310
720,2026-04-24 16:54:16,16,tech,2961,2665,61,13,28,537
721,2026-03-29 16:14:47,16,tech,2245,1910,70,16,20,448
722,2026-03-08 19:33:22,19,tech,1378,911,21,4,11,254
723,2026-08-11 07:03:20,7,tech,342,230,7,2,1,453
724,2026-04-07 12:10:48,12,tech,3244,2776,57,28,34,341
725,2026-08-18 10:39:14,10,design,348,258,13,1,1,334
726,2026-03-19 08:01:49,8,business,9659,8645,144,46,37,195
727,2026-05-27 15:14:07,15,tech,1219,1021,20,15,15,360
728,2026-06-07 09:21:19,9,tech,5531,4096,122,40,52,403
729,2026-03-09 10:29:22,10,tech,6380,5634,216,63,71,388
730,2026-04-24 05:37:21,5,design,212,168,10,0,0,257
731,2026-07-28 09:37:08,9,tech,26754,19874,617,188,164,516
732,2026-03-02 08:42:28,8,tech,31713,23127,898,168,439,305
733,2026-03-20 11:33:03,11,design,1862,1543,79,11,7,342
734,2026-08-13 13:59:14,13,tech,12409,11676,463,97,129,357
735,2026-02-28 07:42:03,7,business,1219,1055,10,10,5,185
736,2026-04-13 21:09:53,21,design,525,446,24,1,1,311
737,2026-06-18 10:39:32,10,tech,8626,6293,170,43,51,570
738,2026-06-13 16:17:00,16,design,16688,12463,849,67,31,311
739,2026-08-17 11:22:41,11,tech,8193,5849,152,48,64,330
740,2026-04-05 19:43:17,19,design,3516,2592,152,8,10,293
741,2026-08-06 02:01:13,2,business,221,153,1,0,1,132
742,2026-04-27 08:34:42,8,business,20627,17703,339,71,146,142
743,2026-03-26 05:36:11,5,tech,3701,3387,109,25,32,351
744,2026-06-28 17:04:40,17,business,12280,8698,126,32,66,153
745,2026-07-21 20:19:09,20,tech,1399,1301,32,10,11,274
746,2026-05-02 14:20:50,14,design,1840,1258,89,6,6,235
747,2026-08-19 12:15:22,12,business,6443,4538,60,13,36,168
748,2026-04-13 12:51:08,12,business,1924,1798,51,13,17,177
749,2026-05-23 17:02:48,17,tech,2972,2754,92,29,29,546
750,2026-06-16 12:39:13,12,tech,737,490,17,5,7,324
751,2026-06-22 16:37:17,16,business,3125,2689,43,11,24,214
752,2026-04-11 18:05:34,18,design,2470,1697,102,5,6,410
753,2026-05-31 16:41:11,16,tech,32787,21345,660,300,373,383
754,2026-08-15 19:16:37,19,business,3333,2195,23,14,11,185
755,2026-05-25 19:00:59,19,design,3054,2044,148,13,5,215
756,2026-02-25 19:16:31,19,business,1948,1675,37,13,10,137
757,2026-06-06 13:48:05,13,tech,1742,1557,49,14,30,295
758,2026-05-04 18:39:24,18,design,10688,8698,716,20,26,328
759,2026-05-23 13:04:02,13,design,6054,4542,397,35,22,219
760,2026-03-04 08:29:36,8,design,12387,10018,689,68,47,336
761,2026-06-29 13:48:25,13,tech,4468,3444,103,35,57,343
762,2026-08-09 12:40:36,12,tech,3642,3245,104,46,46,229
763,2026-05-02 15:55:59,15,tech,21012,19524,691,282,183,196
764,2026-07-03 17:59:28,17,design,7310,5697,343,42,17,261
765,2026-04-19 15:43:08,15,tech,494,324,10,4,2,481
766,2026-03-27 10:08:36,10,business,4805,3807,77,16,28,110
767,2026-03-15 09:53:07,9,design,813,720,52,2,3,298
768,2026-05-21 14:34:01,14,tech,6555,5938,120,35,94,422
769,2026-08-05 18:39:28,18,tech,3415,3186,105,38,43,465
770,2026-04-19 10:41:39,10,design,5102,3484,238,9,12,354
771,2026-03-26 09:48:05,9,business,7451,6996,185,35,40,175
772,2026-04-27 15:44:23,15,tech,1439,1186,24,10,22,606
773,2026-03-28 17:11:53,17,tech,1764,1330,36,15,23,491
774,2026-02-28 17:45:37,17,design,9691,9202,547,43,33,314
775,2026-04-12 17:19:35,17,design,4942,4268,263,31,10,335
776,2026-06-22 09:03:17,9,tech,16217,12208,486,149,133,238
777,2026-06-23 08:36:59,8,design,5787,4330,243,25,24,290
778,2026-04-06 20:36:41,20,tech,975,867,18,4,9,490
779,2026-07-11 20:36:29,20,tech,898,696,18,3,7,659
780,2026-05-01 12:30:34,12,tech,12494,8597,240,115,151,389
781,2026-02-28 12:32:08,12,business,16445,14632,231,82,116,120
782,2026-07-13 17:49:37,17,tech,5276,4719,116,63,48,404
783,2026-05-13 15:37:17,15,design,2087,1644,104,7,4,251
784,2026-05-15 12:16:26,12,tech,1891,1561,50,23,28,492
785,2026-07-28 10:48:28,10,tech,139793,124155,4098,1426,2211,246
786,2026-06-17 18:07:01,18,tech,479,385,11,5,7,435
787,2026-05-08 11:51:58,11,design,91772,75761,4013,383,185,276
788,2026-02-23 10:18:13,10,design,4198,3678,202,15,18,334
789,2026-04-24 10:00:05,10,tech,1637,1094,24,13,12,434
790,2026-06-10 09:21:09,9,business,43620,36517,881,217,346,187
791,2026-02-28 08:35:15,8,business,4878,4518,111,39,36,183
792,2026-06-29 13:21:49,13,business,1383,1242,36,9,10,144
793,2026-03-17 14:46:56,14,tech,4250,2928,87,28,39,347
794,2026-03-02 08:23:53,8,design,781,707,39,4,4,285
795,2026-08-08 10:11:19,10,tech,45882,38807,1415,506,320,172
796,2026-03-08 20:31:25,20,business,12315,10285,143,71,46,137
